order_id,customer_id,product_id,store_id,employee_id,order_date,quantity,unit_price,discount_amount,sales_amount,cost_amount,profit_amount
38302,4480,8710,24242,29569.0,2023-08-27,-4,362.23,0.0,724.46,477.56,246.9
22377,20220,6508,14478,15005.0,31-01-2023,6,629.15,566.23,3208.67,2242.56,966.11
10521,2195,25744,2922,,2024-11-09,1,100.85,20.17,80.68,77.91,2.77
10386,10243,29575,28497,21435.0,2023-04-16,4,241.56,48.31,917.93,806.84,111.09
16535,7025,27412,6668,16987.0,2026-07-17,6,536.62,0.0,3219.72,2313.66,906.06
35874,14161,27207,19650,554.0,2024-11-01,6,512.72,307.63,2768.69,1997.58,771.11
33897,7659,20122,11152,7306.0,2026-03-17,5,499.61,249.81,2248.24,1466.85,781.39
31177,25878,5757,5751,899.0,06-05-2026,6,220.58,198.52,1124.96,952.8,172.16
22402,5732,19591,8171,15642.0,2024-07-12,4,540.12,324.07,1836.41,1539.88,296.53
27646,3451,23253,9807,773.0,2026-01-12,3,120.8,0.0,362.4,230.04,132.36
28791,20295,17551,7011,23014.0,2023-04-05,2,630.23,63.02,1197.44,674.32,523.12
22724,15394,25653,27869,26434.0,2026-05-01,2,278.29,83.49,473.09,438.42,34.67
22478,4367,12234,958,17259.0,2025-07-18,4,375.29,150.12,1351.04,1106.36,244.68
12450,1491,14233,18392,24026.0,2026-07-10,6,252.94,151.76,1365.88,1093.92,271.96
34062,15355,4413,12977,18248.0,2024-12-14,1,237.68,23.77,213.91,187.11,26.8
19621,27304,12201,999999,29430.0,2024-05-11,1,132.26,0.0,132.26,70.65,61.61
18787,29063,6929,29009,11930.0,2025-04-07,2,571.98,0.0,1143.96,722.66,421.3
10439,2069,6389,26025,13803.0,18-06-2025,6,386.73,232.04,2088.34,1367.16,721.18
31687,2184,8476,3917,4083.0,2023-07-11,1,459.72,0.0,459.72,368.82,90.9
19699,24346,10143,25542,23386.0,15-10-2025,3,115.36,0.0,346.08,192.51,153.57
10169,8075,19371,13860,7995.0,2024-01-29,2,262.08,0.0,524.16,281.44,242.72
26416,26369,9154,9399,14703.0,2025-01-29,6,,0.0,2233.56,1878.36,355.2
26723,20045,26064,7829,5478.0,2025-04-26,3,239.46,0.0,718.38,436.29,282.09
16673,9487,815,27235,19453.0,2025-01-26,5,329.24,164.62,1481.58,1062.45,419.13
13979,2436,21166,9669,4095.0,2025-02-12,1,66.66,3.33,63.33,48.31,15.02
34325,12729,5965,14717,16711.0,2025-06-24,6,284.72,85.42,1622.9,1392.42,230.48
31483,27681,8375,5557,14579.0,2023-10-13,2,417.8,0.0,835.6,580.36,255.24
32088,5174,22050,13526,11306.0,2023-04-06,5,207.99,0.0,1039.95,584.8,455.15
13610,19258,18332,11072,29783.0,2025-01-26,5,217.42,108.71,978.39,683.25,295.14
19163,23212,9107,15516,8639.0,2023-06-17,1,439.8,65.97,373.83,366.06,7.77
36228,13550,27718,22039,21090.0,2024-10-30,1,325.15,32.52,292.63,236.58,56.05
14697,21743,23475,11383,11057.0,2025-09-24,5,463.19,463.19,1852.76,1864.6,-11.84
34403,27192,18981,24278,28776.0,25-01-2025,4,53.31,0.0,213.24,181.44,31.8
18961,30166,30061,15915,7064.0,2024-04-19,2,76.34,0.0,152.68,93.18,59.5
35695,2527,569,27560,6238.0,2023-03-09,1,505.86,0.0,505.86,353.44,152.42
25412,16992,27421,2311,20876.0,2024-11-19,6,412.92,371.63,2105.89,1401.78,704.11
10682,17149,26002,6449,24351.0,2025-08-17,4,107.98,0.0,431.92,352.04,79.88
27245,19991,20269,9089,,2023-03-04,2,263.75,0.0,527.5,281.26,246.24
17641,13193,5190,2430,26351.0,25-04-2026,3,94.25,0.0,282.75,157.47,125.28
35506,22558,4131,13539,23808.0,2024-07-03,4,647.91,0.0,2591.64,1595.24,996.4
20983,4363,16440,9722,3640.0,18-07-2025,4,460.99,0.0,1843.96,1320.6,523.36
33432,11446,23280,19553,7084.0,2026-06-05,1,328.53,0.0,328.53,254.74,73.79
12136,4403,15469,7111,3342.0,14-01-2025,2,469.76,46.98,892.54,611.78,280.76
16419,28563,4354,29456,3562.0,2024-12-13,1,101.14,0.0,101.14,70.25,30.89
23846,20823,12852,11996,5510.0,2025-10-18,5,542.16,0.0,2710.8,1675.45,1035.35
17666,15210,24218,16830,16226.0,2023-08-30,6,,0.0,3692.76,2281.86,1410.9
26753,23963,27545,8774,21778.0,2025-12-08,4,568.56,454.85,1819.39,1446.08,373.31
22147,9933,24523,4673,18159.0,09-08-2024,4,506.45,0.0,2025.8,1396.8,629.0
33705,9998,23346,1016,12058.0,2024-08-16,1,265.16,26.52,238.64,217.15,21.49
18909,3318,18295,11134,14259.0,2025-11-19,1,404.86,0.0,404.86,242.49,162.37
25622,19412,27854,11883,15033.0,2025-01-11,2,428.79,0.0,857.58,645.56,212.02
10460,15779,4425,24888,25805.0,21-05-2025,4,201.85,0.0,807.4,562.88,244.52
29633,11044,29843,9289,952.0,2025-12-14,1,534.74,26.74,508.0,360.12,147.88
16481,9413,11842,5432,10163.0,2026-07-28,3,55.91,8.39,159.34,96.63,62.71
38258,25437,21244,19504,12817.0,2024-06-07,2,631.71,0.0,1263.42,769.14,494.28
14372,2104,27215,15023,21394.0,2025-11-24,5,529.91,0.0,2649.55,1895.0,754.55
20024,15811,15613,2098,10976.0,2025-04-09,6,,449.15,2545.15,1751.64,793.51
18541,14948,22093,8594,16445.0,2025-09-28,2,222.27,0.0,444.54,349.9,94.64
19268,8741,21163,6688,3349.0,2026-07-27,1,672.87,67.29,605.58,362.65,242.93
33831,6512,11501,13962,13116.0,2023-03-28,3,90.29,54.17,216.7,216.06,0.64
20982,22796,3013,9855,2094.0,2025-06-26,2,667.42,0.0,1334.84,733.06,601.78
18675,30290,11730,2152,25334.0,2025-02-04,4,651.78,0.0,2607.12,1447.64,1159.48
20691,24876,11016,27998,12731.0,2024-01-31,3,363.06,108.92,980.26,808.2,172.06
20334,23966,29186,12994,28582.0,2024-03-26,5,471.77,117.94,2240.91,1486.8,754.11
31430,19278,13787,21721,23805.0,2026-03-03,3,467.49,0.0,1402.47,903.51,498.96
11202,24739,18210,25283,15515.0,2025-11-17,3,110.34,0.0,331.02,265.74,65.28
16068,26076,16655,9181,3956.0,2023-12-13,5,335.61,0.0,1678.05,1055.05,623.0
37585,14481,15379,9041,4351.0,2023-08-24,3,194.67,0.0,584.01,339.51,244.5
39678,7765,14062,27237,24001.0,2023-03-13,2,272.49,0.0,544.98,352.04,192.94
20954,21894,18069,24484,8570.0,2024-07-13,5,17.07,12.8,72.55,50.05,22.5
23986,16166,24238,12758,14729.0,22-08-2023,2,608.41,0.0,1216.82,651.04,565.78
12663,12291,3392,21377,5022.0,2024-12-24,6,454.19,408.77,1158.185,1954.2,362.17
34517,29592,1243,7721,8110.0,2026-06-30,4,154.1,30.82,585.58,489.76,95.82
28837,23402,10157,5997,,2026-04-08,3,190.48,57.14,514.3,495.78,18.52
11979,29516,1404,999999,29261.0,2023-03-17,2,240.88,0.0,481.76,277.86,203.9
29575,9071,24120,25963,28178.0,2026-05-10,6,280.68,0.0,1684.08,1349.7,334.38
17418,18960,8629,8681,6369.0,2026-06-04,3,287.7,86.31,776.79,649.74,127.05
37930,5597,28511,27453,29391.0,2025-03-10,1,157.18,15.72,141.46,124.71,16.75
37595,27307,9849,5724,19052.0,2025-01-31,5,180.03,0.0,900.15,753.35,146.8
33941,29371,22373,10513,7889.0,06-05-2023,2,469.33,0.0,938.66,721.28,217.38
27366,952,4538,29457,29586.0,2024-05-24,6,490.2,147.06,2794.14,1873.32,920.82
17295,9586,8254,1171,5631.0,2026-02-26,1,225.78,0.0,225.78,125.88,99.9
31265,1785,4552,9553,,2024-11-23,6,588.02,705.62,2822.5,1876.02,946.48
21551,9296,24787,14142,29304.0,2025-09-15,3,443.17,265.9,1063.61,999.21,64.4
24810,24280,4657,14878,23535.0,2023-06-21,2,276.59,0.0,553.18,387.86,165.32
35744,9537,6773,130,6415.0,12-02-2024,1,358.08,53.71,304.37,214.2,90.17
11941,8663,15716,21257,4368.0,2024-08-23,6,442.62,132.79,2522.93,1946.64,576.29
27687,19095,26721,21030,16671.0,2025-06-25,2,263.42,52.68,474.16,431.84,42.32
12529,11348,2176,3003,12967.0,2023-06-06,1,,14.47,274.87,233.33,41.54
12421,21551,7487,27704,15436.0,2026-03-21,6,132.81,39.84,757.02,663.18,93.84
35738,18617,17715,14181,13947.0,2023-08-26,6,394.5,236.7,2130.3,1332.66,797.64
34799,25281,18234,22742,11087.0,2023-07-20,1,243.47,0.0,243.47,128.64,114.83
14107,1472,11513,6705,5599.0,2026-07-08,6,86.67,0.0,520.02,437.4,82.62
24108,1771,23143,8194,3827.0,2024-03-03,6,245.08,0.0,1470.48,1233.3,237.18
39005,13689,14541,11263,1583.0,2023-12-28,6,120.26,0.0,721.56,507.6,213.96
39719,23135,14810,25737,17311.0,2024-05-25,3,212.28,0.0,636.84,397.44,239.4
22692,13799,16344,26672,16685.0,25-04-2025,4,17.96,0.0,71.84,51.56,20.28
24085,19701,25420,15596,21647.0,2026-02-27,4,344.42,206.65,1171.03,845.44,325.59
29675,22873,16952,11186,9462.0,2025-03-10,4,307.74,0.0,1230.96,709.08,521.88
14195,23041,12630,15519,13853.0,2025-11-16,5,515.02,0.0,2575.1,1749.65,825.45
11076,25125,24487,7546,23645.0,2024-04-19,1,43.94,6.59,37.35,29.61,7.74
24980,1961,8728,28670,821.0,2023-12-07,5,377.82,283.36,1605.74,1482.35,123.39
32821,6098,8156,8667,2410.0,2025-01-09,5,639.44,159.86,3037.34,1717.9,1319.44
35204,5000,17073,9471,731.0,2025-11-13,5,442.75,332.06,1881.69,1606.3,275.39
28044,18496,28660,783,774.0,2026-06-26,1,76.97,11.55,65.42,65.82,-0.4
11398,21315,27681,21292,16399.0,2023-06-03,4,589.27,117.85,2239.23,1512.92,726.31
15313,8947,26469,12006,13028.0,2024-09-02,3,332.62,149.68,848.18,770.22,77.96
39596,26013,7058,6724,5546.0,24-05-2026,5,377.09,282.82,1602.63,1452.35,150.28
25580,4480,9456,21681,17504.0,2024-07-11,5,401.78,0.0,2008.9,1216.7,792.2
15698,27018,19821,6561,26432.0,2026-02-26,1,314.47,0.0,314.47,186.81,127.66
26686,22951,8151,1796,11887.0,2025-04-22,2,522.58,0.0,1045.16,665.54,379.62
33446,16335,23595,26807,13212.0,2024-08-29,3,329.61,49.44,939.39,785.58,153.81
24835,26000,18963,11292,10358.0,2025-05-30,5,368.11,0.0,1840.55,1225.25,615.3
26712,26698,14088,22114,21878.0,2023-03-26,6,10.87,9.78,55.44,46.98,8.46
10837,16756,12206,10032,,2025-03-18,3,48.7,7.31,138.79,111.93,26.86
21317,3561,17010,15561,28056.0,2025-08-03,5,547.51,273.76,2463.79,1782.65,681.14
34426,21425,12627,15889,,10-08-2025,4,224.44,89.78,807.98,627.6,180.38
24631,19403,15001,8086,14913.0,2025-02-10,2,390.01,156.0,624.02,533.5,90.52
27284,16021,9399,4534,10271.0,2026-08-02,5,555.06,0.0,2775.3,1478.95,1296.35
26737,13962,28982,999999,22198.0,2023-09-29,5,205.65,0.0,1028.25,786.55,241.7
12021,18810,21262,29493,27507.0,2025-11-21,1,557.99,0.0,557.99,317.79,240.2
23590,4632,20620,12838,14378.0,2026-02-17,3,194.29,0.0,582.87,396.24,186.63
26383,29674,11860,15102,1017.0,08-04-2025,2,176.13,0.0,352.26,277.88,74.38
24735,24200,4058,4297,22942.0,2025-03-07,4,115.65,23.13,439.47,306.16,133.31
34665,11719,23067,10403,11150.0,2023-01-04,5,62.71,0.0,313.55,193.25,120.3
16803,17231,29838,24601,11605.0,15-10-2023,5,154.36,0.0,771.8,443.15,328.65
27079,14608,18969,21321,24191.0,2024-07-28,5,264.27,198.2,1123.15,782.25,340.9
19759,16305,11578,7888,18939.0,2024-08-25,1,157.97,0.0,157.97,108.66,49.31
23230,25175,18658,13725,28740.0,23-01-2026,6,440.19,264.11,2377.03,1912.5,464.53
15349,13420,23115,14174,3445.0,2025-08-15,1,456.73,0.0,456.73,243.86,212.87
16864,5114,22057,24506,12977.0,2024-10-03,1,552.88,82.93,469.95,337.81,132.14
32630,10003,29538,26773,5203.0,02-10-2023,5,532.69,0.0,2663.45,1459.45,1204.0
19408,24391,13576,26457,6248.0,2026-04-25,1,136.58,13.66,122.92,73.58,49.34
37378,15345,25104,21641,361.0,17-02-2025,1,623.64,644.7142124211178,623.64,337.78,285.86
22500,23401,1108,6597,17946.0,2026-04-25,3,626.07,281.73,1596.48,1121.43,475.05
10134,30158,7852,26154,,2025-12-30,3,349.65,52.45,996.5,708.57,287.93
11335,21004,4575,145,10438.0,2025-07-16,6,57.65,0.0,345.9,250.92,94.98
32954,9058,27654,14649,17831.0,2024-09-04,6,216.8,130.08,1170.72,912.36,258.36
32547,15675,7344,19918,4384.0,2025-10-05,5,237.63,178.22,1009.93,737.2,272.73
10008,24937,23866,29707,4883.0,2024-10-10,5,8.88,0.0,44.4,36.6,7.8
14706,20209,7812,1875,13588.0,2026-07-07,3,376.82,0.0,1130.46,895.59,234.87
23215,29315,2160,24018,4401.0,2025-02-24,4,377.89,0.0,1511.56,839.32,672.24
16217,12161,22086,28067,10989.0,2024-05-05,2,377.09,37.71,716.47,429.58,286.89
33653,24576,18379,5251,10497.0,2024-08-09,3,160.21,0.0,480.63,258.63,222.0
21502,20375,14841,16281,29614.0,2026-05-12,4,217.79,43.56,827.6,573.36,254.24
24641,12367,13478,21497,28172.0,01-01-2024,1,85.86,12.88,72.98,50.97,22.01
28002,20170,8081,8465,16227.0,2024-04-04,2,407.32,162.93,651.71,686.4,-34.69
39966,6625,12846,11774,12795.0,2023-04-09,2,704.29,211.29,1197.29,771.82,425.47
35579,4458,10461,3782,4162.0,2024-08-27,6,,229.86,1302.54,1290.18,12.36
14716,1112,17359,3756,342.0,2023-05-31,3,204.63,0.0,613.89,452.55,161.34
28003,25721,6193,14746,25376.0,2024-02-10,6,519.39,311.63,2804.71,1650.9,1153.81
15182,8859,22003,20221,19678.0,2024-02-18,6,578.8,347.28,3125.52,1847.7,1277.82
27820,9956,29920,10744,,2024-09-16,1,30.42,0.0,30.42,24.55,5.87
33692,18813,4518,24268,6853.0,2023-03-23,4,252.47,201.98,807.9,535.24,272.66
36756,26149,11137,20456,6135.0,2023-03-24,1,633.21,0.0,633.21,399.03,234.18
24992,3767,5344,22791,20074.0,2025-02-11,3,441.29,0.0,1323.87,944.01,379.86
36936,27560,10198,16514,19498.0,2023-09-15,1,160.89,0.0,160.89,139.75,21.14
14086,26208,20647,16955,17499.0,2024-04-30,6,51.44,356.5216597574447,277.78,261.96,15.82
39313,29479,8225,1389,,28-08-2023,3,75.9,22.77,204.93,144.81,60.12
24981,28988,25872,999999,1054.0,07-04-2024,3,451.08,135.32,1217.92,734.82,483.1
14294,1075,27471,999999,5932.0,2026-03-01,3,236.98,106.64,604.3,468.33,135.97
16523,23835,24231,20637,23870.0,2026-07-01,6,482.53,289.52,2605.66,1958.46,647.2
29438,30098,8831,23287,14389.0,2025-04-26,4,272.34,0.0,544.68,593.96,495.4
14224,16513,21275,22825,29283.0,2026-04-13,5,167.78,167.78,1342.24,724.8,-53.68
25338,8569,17370,999999,17832.0,2024-05-12,3,441.29,132.39,1191.48,697.56,493.92
34589,26121,14643,14478,25494.0,2024-02-15,1,443.49,0.0,443.49,240.0,203.49
21933,938,11026,2911,5326.0,2026-07-17,3,170.15,0.0,510.45,309.78,200.67
29264,3913,15845,628,2879.0,2026-02-05,3,87.42,0.0,262.26,148.71,113.55
23131,2350,5113,1659,14655.0,2023-03-14,1,288.6,14.43,274.17,180.53,93.64
22910,27067,25251,18089,5154.0,06-05-2025,2,362.55,0.0,725.1,611.28,113.82
23367,25364,27471,496,26468.0,09-05-2024,5,236.98,118.49,1066.41,780.55,285.86
26091,697,24183,23243,28710.0,2024-04-13,5,108.45,81.34,460.91,331.35,129.56
29589,1286,20374,13163,11637.0,2026-06-14,1,294.38,29.44,264.94,239.7,25.24
34094,2400,8554,21698,18889.0,2025-11-03,2,159.28,15.93,302.63,224.02,78.61
26420,13108,4757,11045,5444.0,16-08-2025,3,638.41,0.0,1915.23,1068.33,846.9
15054,28224,16491,13451,25010.0,2023-01-20,2,266.83,26.68,506.98,338.84,168.14
14069,11733,21018,5448,4233.0,2024-07-15,3,600.45,90.07,1711.28,1045.2,666.08
34779,3023,7572,20870,23142.0,06-08-2024,5,19.35,0.0,96.75,66.5,30.25
28511,10756,28754,29939,21498.0,14-04-2025,6,142.0,0.0,852.0,495.3,356.7
10965,7313,20046,14782,16344.0,2026-01-20,5,379.13,189.57,1706.08,1122.2,583.88
21891,15650,5321,10699,13048.0,2025-09-14,4,400.56,0.0,1602.24,1302.68,299.56
29638,3358,6308,21107,20425.0,21-02-2024,1,469.24,0.0,469.24,311.69,157.55
23045,23978,13674,5113,24759.0,2026-04-25,5,568.92,0.0,2844.6,1514.6,1330.0
25590,9944,999999,22451,4860.0,2024-07-28,5,541.63,406.22,2301.93,1632.65,669.28
23203,26606,13893,13981,5176.0,2025-01-01,1,318.2,0.0,318.2,209.75,108.45
24219,17698,11419,5437,,16-03-2026,4,276.18,55.24,1049.48,821.8,227.68
35985,21248,22740,29048,8327.0,2025-10-28,6,524.51,157.35,2989.71,1757.04,1232.67
19521,6302,9247,5995,14148.0,26-02-2026,6,535.77,0.0,3214.62,2078.64,1135.98
36045,1437,29031,21968,8525.0,2026-07-22,1,434.18,65.13,369.05,308.06,60.99
23665,19780,19616,19326,1991.0,2024-03-25,2,442.27,88.45,796.09,729.82,66.27
30698,12651,29282,11850,17393.0,2025-07-22,4,31.22,18.73,106.15,75.48,30.67
34047,6940,3899,28138,29465.0,2025-01-05,6,387.47,0.0,2324.82,1822.68,502.14
18011,11703,19148,12358,,2025-10-26,1,86.75,0.0,86.75,73.35,13.4
21799,23774,4820,16401,16080.0,18-03-2023,1,485.65,0.0,485.65,332.71,152.94
35906,24713,22967,16181,11202.0,2026-08-06,3,608.91,0.0,1826.73,1095.63,731.1
21683,24612,18991,8935,959.0,2024-10-01,-2,291.61,174.97,1574.69,1466.28,108.41
12174,23191,14988,27185,20987.0,2026-07-18,6,218.05,0.0,1308.3,787.8,520.5
24768,15330,18159,15391,13604.0,2026-07-12,4,390.04,156.02,1404.14,1180.6,223.54
29294,1979,426,17041,1698.0,2023-07-15,1,313.08,0.0,156.54,232.56,80.52
19332,27772,8430,6859,27106.0,2025-07-28,1,162.32,8.12,154.2,88.66,65.54
26727,23879,24826,1746,26607.0,2023-04-10,2,138.68,0.0,277.36,190.08,87.28
39737,26782,6120,4328,10221.0,2024-09-25,1,415.45,0.0,415.45,289.87,125.58
23983,17904,12832,8346,28841.0,25-11-2024,4,406.51,81.3,1544.74,1205.36,339.38
39851,11831,4636,28226,2221.0,2025-12-28,4,372.91,0.0,1491.64,959.12,532.52
36878,30227,16383,29510,8087.0,2025-09-20,1,273.42,27.34,246.08,212.62,33.46
33642,6426,1591,12948,14175.0,16-02-2023,6,275.86,331.03,1324.13,1266.66,57.47
15049,13309,11383,19545,10313.0,2026-03-09,5,420.45,0.0,2102.25,1219.5,882.75
27300,20646,2581,15821,12699.0,2026-06-01,3,311.17,46.68,886.83,526.83,360.0
15659,6769,29510,18836,5179.0,2025-02-14,1,595.49,119.1,476.39,394.59,81.8
16603,7732,23669,20243,13993.0,16-07-2024,5,240.31,0.0,1201.55,975.45,226.1
16335,8845,17333,28498,364.0,2024-06-16,2,304.76,0.0,609.52,417.9,191.62
38381,4717,999999,5337,27807.0,2024-08-27,2,530.54,53.05,1008.03,604.98,403.05
35391,11675,3465,18784,19451.0,2024-01-30,6,417.17,375.45,2127.57,1964.16,163.41
24315,7546,19424,22345,11885.0,2024-08-27,3,235.6,0.0,706.8,468.3,238.5
13439,27102,15649,8171,6606.0,2023-09-08,3,215.32,32.3,613.66,476.19,137.47
15428,18614,27125,4611,5820.0,2025-08-25,1,531.86,26.59,505.27,346.37,158.9
10104,29275,24933,8355,18855.0,14-01-2024,5,574.57,0.0,2872.85,1931.15,941.7
18373,14443,22857,20859,20659.0,2024-06-04,1,344.09,0.0,344.09,280.93,63.16
35585,29263,26996,23595,4465.0,2024-06-08,1,433.19,64.98,368.21,363.67,4.54
16743,3859,27933,11113,12988.0,29-03-2024,2,585.5,0.0,1171.0,780.88,390.12
14212,3698,19642,10351,,2026-05-10,6,577.56,0.0,3465.36,2107.32,1358.04
20088,10825,17211,5128,21727.0,2024-12-19,1,26.88,0.0,26.88,21.89,4.99
20354,26436,18381,7216,26034.0,2024-09-13,2,360.78,36.08,1028.22,497.28,188.2
19780,14919,20244,9077,24334.0,2024-09-04,4,195.9,0.0,783.6,449.04,334.56
29250,10780,682,5140,11818.0,2026-03-11,1,545.27,0.0,545.27,331.42,213.85
33350,17581,25051,23568,4818.0,2026-07-02,3,654.45,196.34,1767.01,1165.14,601.87
10829,24554,22278,28008,9252.0,2023-11-23,3,276.29,41.44,787.43,482.34,305.09
16401,26812,16328,26235,5050.0,27-11-2023,1,442.1,22.11,419.99,356.19,63.8
21286,18630,13852,7130,15513.0,03-04-2025,5,38.0,19.0,171.0,151.7,19.3
33644,999999,15577,9201,25159.0,26-06-2024,5,28.93,0.0,144.65,88.2,56.45
15212,13168,15515,23097,14689.0,2023-01-02,4,119.81,71.89,407.35,323.76,83.59
13124,7710,13766,6256,16733.0,2024-07-28,2,386.23,0.0,772.46,564.68,207.78
38905,11855,2323,29681,6172.0,2024-01-04,3,35.74,0.0,107.22,62.7,44.52
17923,7300,5876,17367,248.0,2024-11-05,5,482.54,0.0,2412.7,1784.65,628.05
34749,6946,12526,7182,9512.0,2025-10-06,1,419.55,20.98,398.57,284.49,114.08
34642,29423,29150,25969,7597.0,2024-02-03,2,438.8,0.0,877.6,556.98,320.62
34246,23488,22671,13606,1876.0,2026-08-04,3,427.41,192.33,1089.9,714.24,375.66
35327,2065,28145,280,25228.0,2024-02-26,3,500.42,0.0,1501.26,1035.9,465.36
12435,6718,7144,19389,20942.0,2025-09-26,2,106.54,31.96,181.12,183.94,-2.82
34832,28838,9233,2844,18074.0,17-08-2026,1,353.89,35.39,318.5,224.67,93.83
17699,7131,15533,25539,20439.0,2025-05-21,5,637.89,0.0,3189.45,1890.1,1299.35
33981,15135,5024,23324,3171.0,05-05-2026,4,230.65,0.0,922.6,546.4,376.2
11831,16712,17133,23393,2450.0,28-07-2025,4,39.96,7.99,151.85,129.12,22.73
35067,9185,20536,21801,10236.0,2024-06-05,2,43.94,0.0,87.88,59.84,28.04
22024,18773,18417,13918,20221.0,2023-07-01,4,302.54,0.0,1210.16,658.28,551.88
28407,22582,24824,20332,11399.0,2024-12-17,1,,28.08,533.55,320.97,212.58
16367,13703,9884,13397,8605.0,2026-07-14,3,439.46,0.0,1318.38,1070.55,247.83
17485,21426,25247,8622,8848.0,2025-05-15,4,304.63,243.7,974.82,789.16,185.66
34839,8755,26877,4290,5541.0,2023-08-11,3,527.81,0.0,1583.43,1071.15,512.28
13367,25077,2142,13280,8276.0,2023-03-15,1,377.91,0.0,377.91,324.49,53.42
33850,6940,9111,28219,13277.0,2023-10-05,1,194.81,19.48,175.33,132.57,42.76
29795,21803,20671,9153,21201.0,2023-01-05,5,529.32,264.66,2381.94,1715.75,666.19
32382,25541,7870,4968,20835.0,2025-11-04,4,530.4,0.0,2121.6,1295.48,826.12
33316,2263,25456,17615,21808.0,2024-06-23,1,432.73,43.27,389.46,315.01,74.45
31780,21885,12664,28353,8547.0,2026-01-17,1,250.21,0.0,250.21,185.14,65.07
23368,1036,29232,2042,2570.0,2025-01-22,4,357.4,0.0,1429.6,915.0,514.6
28213,14339,24194,18559,5427.0,2024-02-24,3,625.58,187.67,1689.07,1067.19,621.88
32449,9625,15327,1756,21560.0,2025-01-16,5,77.71,0.0,388.55,258.15,130.4
17503,2514,11449,8326,2133.0,2025-09-23,6,282.95,84.88,1612.82,976.26,636.56
22433,6602,5518,29829,21766.0,2026-02-09,1,687.85,0.0,687.85,363.65,324.2
29037,2090,7886,19573,10864.0,2026-07-01,6,708.12,212.44,4036.28,2391.18,1645.1
30134,4256,21568,27596,25906.0,2024-02-09,1,541.83,54.18,487.65,288.31,199.34
25668,4841,25168,12072,9358.0,2026-01-29,3,341.35,0.0,1024.05,685.23,338.82
37727,15982,19705,17307,14893.0,2025-06-21,3,162.19,0.0,486.57,268.83,217.74
14880,20071,8327,993,,2024-05-25,3,550.44,0.0,1651.32,898.71,752.61
22354,9824,18758,174,6916.0,2023-12-20,6,723.11,0.0,4338.66,2368.26,1970.4
19310,6089,6366,350,16013.0,2024-05-09,4,423.28,253.97,1439.15,1436.08,3.07
14203,18064,25732,8869,6267.0,2025-08-05,3,645.61,0.0,1936.83,1192.83,744.0
32682,1570,18131,19143,6604.0,2023-03-08,1,501.9,0.0,501.9,332.03,169.87
21998,17346,20602,17580,27068.0,2023-08-14,-1,52.02,0.0,52.02,43.91,8.11
35027,10021,14044,2308,23846.0,2023-04-18,1,59.63,2.98,56.65,50.23,6.42
38834,12498,20114,19500,3712.0,2024-11-17,2,427.23,85.45,769.01,735.68,33.33
25745,4273,11834,10394,29432.0,2026-05-11,3,309.18,0.0,927.54,719.73,207.81
28437,2679,7643,18312,14861.0,2026-04-28,3,418.07,0.0,1881.315,831.21,423.0
15438,1805,29403,5555,19951.0,2025-03-09,3,590.56,177.17,1594.51,996.66,597.85
38571,6994,23390,6093,13480.0,2023-03-03,4,105.65,0.0,422.6,279.04,143.56
23326,15278,8849,7226,24712.0,2025-02-01,2,447.96,0.0,895.92,524.2,371.72
29947,5616,9975,20318,2122.0,2023-12-26,3,100.46,364.71862607048666,301.38,227.04,74.34
26805,9900,21096,10415,2692.0,2026-06-09,5,586.6,0.0,2933.0,1803.3,1129.7
12031,29325,12958,3396,7142.0,2023-12-19,2,337.87,33.79,320.975,441.6,200.35
20320,16110,999999,29948,27690.0,2026-06-28,6,533.8,320.28,2882.52,1762.98,1119.54
20414,4630,5492,9962,16174.0,2025-09-08,3,486.48,145.94,1313.5,816.93,496.57
16700,10818,6093,2316,4157.0,2023-06-05,6,366.2,0.0,2197.2,1457.28,739.92
15175,25420,19927,19304,3450.0,2023-10-16,1,175.82,0.0,175.82,117.95,57.87
31259,13585,25393,9325,24120.0,2024-03-09,6,481.06,0.0,2886.36,1975.74,910.62
16873,5684,18615,24611,24883.0,2026-08-09,1,414.35,0.0,414.35,241.19,173.16
36611,11287,11465,12384,542.0,2023-10-25,3,303.69,0.0,911.07,725.13,185.94
38522,5289,25425,20946,23506.0,2023-08-15,2,443.47,0.0,886.94,637.34,249.6
18441,12787,3331,7372,23654.0,13-09-2025,6,537.35,483.62,2740.48,1937.58,802.9
12226,14676,14913,10006,17715.0,2023-03-02,4,10.77,0.0,43.08,28.92,14.16
32179,16802,7293,3029,8918.0,01-06-2023,-1,347.53,312.78,1772.4,1597.68,174.72
29650,7647,14218,2318,6738.0,2026-06-26,2,271.28,27.13,773.145,460.18,55.25
25895,25557,4912,5852,29047.0,2025-06-23,6,681.31,408.79,3679.07,2165.22,1513.85
33138,19707,22257,19388,21162.0,2025-01-24,2,372.97,74.59,671.35,462.88,208.47
