inventory_id,product_id,store_id,warehouse_id,snapshot_date,stock_quantity,reserved_quantity,available_quantity,reorder_level,inventory_status
98414,21116,,50.0,2026-03-23,478,504,420,64.0,Overstock
117009,28199,18975.0,,2026-04-24,177,3,174,15.0,In Stock
96836,30009,8778.0,,2026-03-02,278,56,222,60.0,In Stock
104495,16404,7855.0,,2026-05-23,276,57,219,97.0,In Stock
97179,21925,10230.0,,2026-04-30,430,24,406,52.0,Overstock
98201,26578,12014.0,,2026-07-25,318,30,288,29.0,unknown
91132,28202,,129.0,2026-07-06,13,10,3,48.0,Low Stock
92266,5626,9382.0,,2026-06-21,118,8,110,89.0,In Stock
96138,23661,29594.0,,2026-08-13,324,40,284,31.0,In Stock
119672,4592,6168.0,,2026-07-09,395,78,317,57.0,In Stock
95307,3399,,60.0,2026-02-23,381,415,327,40.0,In Stock
113407,15442,9680.0,,2026-07-05,14,1,13,81.0,Low Stock
90374,9144,13669.0,,2026-04-04,68,29,39,79.0,Low Stock
94529,7416,25906.0,,2026-08-05,218,60,158,65.0,In Stock
104643,21998,5085.0,,2026-05-22,44,35,9,78.0,Low Stock
116261,11242,4894.0,,2026-02-26,480,82,398,16.0,In Stock
100860,3463,2240.0,,2026-02-23,50,27,23,92.0,Low Stock
106554,15594,16283.0,,2026-04-09,40,32,8,96.0,Low Stock
103817,12605,,15.0,2026-05-07,6,5,1,36.0,Low Stock
100570,9760,2829.0,,2026-04-18,412,83,329,37.0,In Stock
102216,4160,,179.0,2026-04-22,176,74,102,65.0,In Stock
110969,6708,27900.0,,2026-04-30,142,19,123,24.0,In Stock
111403,29172,10036.0,,2026-05-24,233,64,204,79.0,In Stock
95639,503,14297.0,,2026-05-17,323,22,301,66.0,In Stock
92076,4233,3301.0,,2026-03-14,26,22,4,89.0,Low Stock
98317,13870,,47.0,2026-02-16,285,66,219,80.0,In Stock
97489,24255,6992.0,,2026-05-10,373,52,321,79.0,In Stock
101306,26520,3855.0,,2026-04-17,442,90,352,13.0,In Stock
95964,10582,9993.0,,2026-07-05,284,15,269,30.0,In Stock
113167,10637,8067.0,,2026-03-14,45,22,23,,Low Stock
92917,26669,,128.0,2026-05-04,18,10,8,58.0,Low Stock
112001,6988,6026.0,,2026-08-04,242,7,235,27.0,In Stock
91419,21284,28242.0,,2026-08-13,282,55,227,40.0,In Stock
115084,7491,13851.0,,2026-05-30,236,87,149,32.0,In Stock
102803,21305,27911.0,,2026-07-01,284,95,189,58.0,In Stock
101759,15264,19808.0,,2026-06-28,100,82,18,64.0,Low Stock
109109,19492,22583.0,,2026-06-25,417,22,395,44.0,In Stock
116626,16749,7835.0,,2026-07-02,72,39,33,22.0,In Stock
116759,25725,3307.0,,2026-06-03,139,88,51,37.0,In Stock
101598,28162,,132.0,2026-05-25,239,29,210,12.0,In Stock
118729,13425,18456.0,,2026-05-08,409,87,322,92.0,In Stock
97577,14905,9926.0,,2026-08-01,449,68,381,33.0,In Stock
99126,29388,9341.0,,2026-05-24,68,43,25,31.0,Low Stock
90116,29127,3046.0,,2026-08-01,272,99,173,92.0,N/A
102050,7126,15170.0,,2026-03-31,327,60,267,23.0,In Stock
101194,13476,25115.0,,2026-03-15,192,3,189,52.0,In Stock
119220,13507,3309.0,,2027-01-01,141,4,137,19.0,In Stock
119894,25734,23085.0,,2026-08-06,482,29,453,93.0,Overstock
113451,27895,,143.0,2026-04-07,315,1,314,74.0,In Stock
101732,27111,7831.0,,2026-07-07,157,4,153,50.0,In Stock
112503,6247,16922.0,,2026-05-29,360,73,287,22.0,In Stock
102132,6764,,74.0,2026-01-09,28,23,5,37.0,Low Stock
98693,7731,14782.0,,2026-03-07,29,10,19,27.0,Low Stock
101277,2282,17106.0,,2026-04-01,25,3,22,47.0,Low Stock
98337,14719,20187.0,,2026-06-26,326,7,319,35.0,In Stock
111583,14848,992.0,,2026-01-11,299,24,275,33.0,In Stock
114852,24408,8042.0,,2026-06-15,204,10,194,20.0,In Stock
111489,6489,,12.0,2026-01-09,267,45,222,23.0,In Stock
107582,10558,1731.0,,2026-07-24,155,0,155,24.0,In Stock
110458,8763,6729.0,,2026-05-21,216,45,171,40.0,In Stock
91555,22647,16226.0,,2026-07-22,396,9,387,59.0,In Stock
106548,5645,13558.0,,2026-01-01,378,69,309,83.0,In Stock
118771,999999,8623.0,,2026-04-12,76,55,21,44.0,Low Stock
115913,25131,,83.0,2026-02-17,487,64,423,15.0,Overstock
118701,13724,3809.0,,2026-01-15,293,43,250,34.0,In Stock
107211,14731,9042.0,,2026-05-27,333,50,283,11.0,In Stock
104164,3792,3014.0,,2026-07-16,324,38,286,31.0,In Stock
111045,28362,25269.0,,2026-01-03,396,27,369,59.0,In Stock
96264,6158,16700.0,,2026-08-03,143,32,111,26.0,In Stock
96581,20638,24903.0,,2026-01-22,8,8,0,95.0,Out of Stock
90089,10287,25157.0,,2026-02-17,147,64,83,31.0,In Stock
113069,26468,,9.0,2026-05-07,416,7,409,20.0,Overstock
101778,5944,28436.0,,2026-05-03,434,1,433,55.0,Overstock
118626,1631,29612.0,,2026-08-17,399,2,397,30.0,In Stock
104526,23972,2960.0,,2026-07-03,170,94,76,15.0,In Stock
118198,2076,17198.0,,2026-07-11,248,97,151,51.0,In Stock
103703,25338,7767.0,,2026-01-29,162,170,87,34.0,In Stock
115178,1876,29051.0,,2026-03-14,52,6,46,46.0,In Stock
93071,7833,,7.0,2026-04-01,463,63,400,40.0,In Stock
110077,23969,,136.0,2026-06-27,99,1,98,100.0,low stock
114226,13996,5841.0,,2026-06-26,343,34,309,,In Stock
116455,27033,29932.0,,2026-04-06,13,9,4,97.0,Low Stock
104238,5161,7022.0,,2026-03-31,101,100,1,35.0,Low Stock
111477,7686,23496.0,,2026-01-09,177,1,176,42.0,In Stock
112297,892,1487.0,,2026-08-01,320,67,253,66.0,In Stock
113620,4615,9098.0,,2026-07-25,206,83,123,54.0,In Stock
105544,9453,6635.0,,2026-07-28,495,22,473,55.0,Overstock
118996,11240,999999.0,,2026-04-28,191,86,105,44.0,In Stock
108639,2028,,74.0,2026-01-20,74,72,2,97.0,Low Stock
101477,22344,13137.0,,2026-05-08,446,38,408,23.0,Overstock
90777,22311,8498.0,,2026-06-02,83,46,37,63.0,Low Stock
99521,23605,23143.0,,2026-04-08,210,95,115,51.0,In Stock
102130,3832,,7.0,2026-07-14,108,34,74,11.0,In Stock
100273,25379,,174.0,2026-08-03,87,60,27,54.0,Low Stock
90940,110,,6.0,2026-01-24,80,31,49,60.0,Low Stock
100609,18310,27307.0,,2026-06-05,341,31,310,95.0,In Stock
117709,15392,21104.0,,2026-06-29,269,13,256,74.0,In Stock
102284,4563,1360.0,,2026-05-03,353,49,304,95.0,In Stock
116007,18217,6169.0,,2026-07-15,20,15,26,67.0,Low Stock
102283,6878,4007.0,,2026-04-05,4,4,0,76.0,Out of Stock
101575,20947,29782.0,,2026-05-30,252,88,164,69.0,In Stock
94398,9348,28368.0,,2026-05-31,288,29,259,47.0,In Stock
116326,17721,,121.0,2026-07-02,326,100,226,77.0,in stock
90612,12498,16754.0,,2026-01-02,186,88,98,56.0,In Stock
90031,18442,16718.0,,2026-02-01,89,8,81,19.0,In Stock
111017,29823,11428.0,,2026-07-07,463,99,364,78.0,In Stock
119777,19380,14054.0,,2026-05-15,20,8,12,23.0,Low Stock
95044,9495,11844.0,,2026-07-31,358,3,445,88.0,N/A
93057,999999,,178.0,2026-05-29,272,45,227,97.0,In Stock
115709,23592,15056.0,,2026-08-11,217,99,118,14.0,In Stock
112273,7262,7458.0,,2026-07-18,15,11,4,22.0,Low Stock
92175,20593,4556.0,,2026-02-23,351,3,348,51.0,In Stock
118511,10142,5627.0,,2026-08-14,113,21,92,73.0,In Stock
116818,23450,,54.0,2026-03-31,396,63,333,91.0,In Stock
92985,1044,,105.0,2026-02-12,326,44,282,49.0,In Stock
92208,21127,8865.0,,2026-04-19,436,28,408,59.0,Overstock
90548,17826,27452.0,,2026-04-19,342,30,312,56.0,in stock
106781,10599,,87.0,2026-01-23,198,3,195,27.0,In Stock
101503,10941,24305.0,,2026-02-23,313,16,297,69.0,In Stock
117449,6472,9884.0,,2026-07-13,244,85,159,59.0,In Stock
90946,23812,,49.0,2026-05-27,75,4,71,46.0,In Stock
114881,1284,23081.0,,2026-06-15,127,34,93,34.0,In Stock
117088,18585,13149.0,,2026-05-16,219,48,171,76.0,In Stock
114692,841,3345.0,,2026-02-26,88,9,79,44.0,In Stock
113968,14474,27551.0,,2026-03-15,251,73,178,47.0,In Stock
104075,27519,6705.0,,2026-04-22,370,49,321,34.0,In Stock
99565,4039,6720.0,,2026-02-28,366,70,296,25.0,In Stock
112622,3412,6599.0,,2026-08-04,348,19,329,60.0,In Stock
119215,15337,18423.0,,2026-03-15,342,71,271,35.0,In Stock
93353,7120,11891.0,,2026-06-02,177,183,135,41.0,In Stock
116403,9684,4472.0,,2026-07-11,422,61,361,23.0,In Stock
91681,6132,16082.0,,2026-04-03,210,46,164,34.0,In Stock
116035,29411,16190.0,,2026-04-12,267,10,257,36.0,In Stock
91558,9921,24994.0,,2026-05-07,458,14,444,33.0,Overstock
107978,12687,26759.0,,2026-05-15,282,27,255,48.0,In Stock
116620,21890,29537.0,,2026-03-20,182,88,94,68.0,In Stock
95864,14581,13043.0,,2026-05-24,65,39,26,37.0,Low Stock
102827,18569,27073.0,,2026-06-02,458,5,507,21.0,Overstock
112588,16715,5314.0,,2026-02-12,98,78,20,86.0,Low Stock
109726,4240,,14.0,2026-07-05,425,73,352,35.0,In Stock
92699,12661,,105.0,2026-02-09,49,41,8,87.0,Low Stock
94200,14634,7515.0,,2026-02-02,241,24,217,63.0,In Stock
119108,7876,11345.0,,2026-02-26,263,56,207,,In Stock
116375,29426,20778.0,,2026-05-12,11,8,3,81.0,Low Stock
114857,29930,,139.0,2026-03-16,237,96,141,67.0,In Stock
95654,12548,10747.0,,2026-06-25,117,84,33,76.0,Low Stock
104339,7213,9243.0,,2026-07-08,302,63,239,23.0,In Stock
101489,13434,3547.0,,2026-06-08,257,5,252,55.0,In Stock
101334,20003,28137.0,,2026-01-17,409,95,314,28.0,In Stock
97556,18099,6460.0,,2026-06-13,480,84,396,75.0,In Stock
117532,26069,12960.0,,2026-07-20,147,80,67,68.0,Low Stock
109340,11119,22175.0,,2026-07-13,447,65,441,33.0,In Stock
93733,8598,12131.0,,2026-02-08,46,30,16,84.0,Low Stock
119806,3613,,52.0,2026-01-12,355,98,257,31.0,In Stock
99427,999999,7498.0,,2026-02-25,426,30,396,51.0,In Stock
91720,9816,18060.0,,2026-02-18,47,32,15,26.0,Low Stock
106266,17711,25560.0,,2026-08-10,326,31,295,95.0,In Stock
115734,28729,,94.0,2026-08-18,267,36,231,62.0,In Stock
103009,14776,,99.0,2026-01-10,35,7,28,50.0,Low Stock
99318,667,28187.0,,2026-01-19,80,27,53,32.0,In Stock
119802,11552,18944.0,,2026-01-20,198,99,99,99.0,In Stock
108621,9519,21450.0,,2026-02-14,127,7,120,37.0,In Stock
93114,669,2308.0,,2026-01-13,431,31,400,47.0,In Stock
104478,19756,,81.0,2026-01-16,431,87,344,77.0,In Stock
113903,16001,25694.0,,2026-02-15,476,62,414,10.0,Overstock
91499,6643,15563.0,,2026-05-08,374,15,359,33.0,N/A
98467,9040,15371.0,,2026-02-23,259,81,178,25.0,In Stock
115473,11197,999999.0,,2026-05-17,271,28,243,18.0,In Stock
108360,27188,15367.0,,2026-06-17,367,62,305,87.0,In Stock
119498,20427,16346.0,,2026-02-22,353,71,282,59.0,In Stock
101143,28368,,33.0,2026-04-01,28,6,22,21.0,In Stock
96715,28876,,118.0,2026-03-01,232,37,195,51.0,In Stock
115141,22150,20913.0,,2026-05-28,62,11,51,74.0,Low Stock
107363,11512,29178.0,,2026-07-02,237,10,227,64.0,In Stock
91498,29730,,100.0,2026-06-13,487,76,411,64.0,Overstock
104427,18474,25598.0,,2026-06-18,229,46,183,61.0,In Stock
111510,29037,26640.0,,2026-01-30,198,84,114,84.0,in stock
103953,24248,,21.0,2026-05-22,105,52,53,28.0,In Stock
105166,6796,6720.0,,2026-07-22,225,91,134,80.0,In Stock
99569,9191,25892.0,,2026-04-30,465,87,378,59.0,In Stock
99673,21578,11060.0,,2026-03-08,253,288,190,35.0,In Stock
93297,22958,28673.0,,2026-02-23,194,69,125,53.0,In Stock
104810,28278,18779.0,,2026-04-08,315,41,274,91.0,In Stock
101636,11156,,193.0,2026-02-02,86,28,58,34.0,In Stock
103888,13792,6757.0,,2026-03-22,270,41,229,33.0,In Stock
115572,980,,82.0,2026-03-25,280,99,181,88.0,In Stock
111556,13680,12604.0,,2026-01-26,119,21,98,56.0,In Stock
113086,22125,5145.0,,2026-06-21,220,83,137,72.0,In Stock
117616,15501,1263.0,,2026-07-30,62,33,29,34.0,Low Stock
102796,24223,11198.0,,2026-05-02,198,5,193,21.0,In Stock
90564,18996,,130.0,2026-02-22,487,64,423,42.0,Overstock
95346,574,4038.0,,2026-02-19,250,7,243,88.0,In Stock
104172,10126,,19.0,2026-02-03,307,62,314,29.0,In Stock
109194,2422,27184.0,,2026-05-11,132,92,40,25.0,In Stock
119566,1987,16214.0,,2026-07-30,406,5,401,27.0,Overstock
95291,2306,,146.0,2027-01-01,-9,52,342,50.0,In Stock
114609,5165,14301.0,,2026-08-03,380,37,343,10.0,unknown
91874,1722,20718.0,,2026-03-20,331,16,315,29.0,In Stock
103539,19389,26160.0,,2026-07-05,235,61,174,100.0,In Stock
104620,19305,9826.0,,2026-07-30,325,90,235,92.0,In Stock
108670,17312,19659.0,,2026-02-11,439,4,435,95.0,overstock
116555,22080,,151.0,2026-05-01,478,1,477,38.0,Overstock
115950,13430,13784.0,,2026-08-10,342,8,334,43.0,In Stock
100827,19678,24997.0,,2026-05-23,118,72,46,61.0,Low Stock
106026,19216,21769.0,,2026-08-09,28,11,17,76.0,Low Stock
113432,791,4034.0,,2026-07-17,77,3,74,15.0,In Stock
96134,115,,156.0,2026-03-05,315,70,245,19.0,In Stock
108537,23605,2900.0,,2026-03-04,30,20,10,50.0,Low Stock
103973,16410,,186.0,2026-07-28,131,31,100,34.0,In Stock
109471,24663,999999.0,,2026-01-04,428,18,410,14.0,Overstock
98623,3071,20658.0,,2026-07-06,499,87,412,31.0,Overstock
99280,13555,562.0,,2026-04-26,214,97,117,98.0,In Stock
114339,20079,4710.0,,2026-08-03,92,47,125,52.0,Low Stock
97908,29117,17502.0,,2026-01-05,426,35,391,28.0,In Stock
90350,27310,16919.0,,2026-01-22,98,49,49,39.0,In Stock
91688,11219,17468.0,,2026-06-07,204,68,136,41.0,In Stock
91356,11326,9070.0,,2026-08-17,397,51,346,25.0,In Stock
112836,14911,8525.0,,2026-03-17,73,19,54,62.0,Low Stock
110819,2704,29102.0,,2026-04-03,129,37,92,28.0,In Stock
117834,22618,12476.0,,2026-05-14,460,58,402,62.0,Overstock
90790,29362,15376.0,,2026-04-15,458,85,373,64.0,In Stock
90689,741,12592.0,,2026-03-07,146,34,112,62.0,In Stock
104619,6450,26507.0,,2026-06-23,402,49,353,40.0,In Stock
118516,25101,25489.0,,2026-05-17,389,0,389,38.0,In Stock
108177,12873,23007.0,,2026-02-02,46,11,35,41.0,Low Stock
93530,3305,23485.0,,2026-05-30,73,12,61,28.0,In Stock
105240,11432,6994.0,,2026-05-04,391,22,369,30.0,In Stock
116890,13567,6558.0,,2026-07-02,478,4,474,82.0,Overstock
95684,18835,1756.0,,2026-07-01,254,70,184,78.0,In Stock
118044,4980,15061.0,,2026-06-16,272,12,260,52.0,In Stock
104652,417,18976.0,,2026-07-20,79,37,42,76.0,Low Stock
119945,13659,11190.0,,2026-04-14,141,83,58,50.0,In Stock
111896,12293,12086.0,,2026-01-27,457,22,435,66.0,Overstock
118077,28481,346.0,,2026-03-02,88,25,63,36.0,In Stock
111846,29672,,186.0,2026-08-11,315,62,253,94.0,In Stock
106228,9036,,45.0,2026-05-26,348,2,346,99.0,In Stock
105216,25792,,197.0,2026-04-15,390,5,385,33.0,In Stock
99398,24636,,53.0,2026-06-19,435,21,414,19.0,Overstock
115224,13383,1698.0,,2026-02-25,177,16,161,63.0,In Stock
92767,8567,5614.0,,2026-07-24,364,88,276,96.0,In Stock
107287,22067,28084.0,,2026-05-30,23,12,11,23.0,N/A
92027,3637,18680.0,,2026-02-15,51,28,23,11.0,In Stock
112740,8852,999999.0,,2026-03-02,432,68,378,17.0,In Stock
91528,21399,28839.0,,2026-02-13,115,19,96,43.0,In Stock
108676,13505,27401.0,,2026-01-08,17,6,105,86.0,Low Stock
119972,13295,,3.0,2026-01-18,409,28,381,22.0,unknown
113408,3438,22963.0,,2026-05-27,359,43,316,32.0,N/A
92704,20277,24846.0,,2026-06-10,427,35,392,43.0,In Stock
95188,16364,,130.0,2026-04-22,-2,58,322,96.0,In Stock
113708,6799,,58.0,2026-02-12,321,47,274,94.0,In Stock
117287,20815,20869.0,,2026-08-12,440,28,412,22.0,Overstock
116898,17710,5185.0,,2026-05-12,99,56,43,58.0,Low Stock
112676,14165,29642.0,,2026-07-28,42,35,7,74.0,Low Stock
109387,22758,26713.0,,2026-05-25,461,13,448,50.0,Overstock
102084,28994,23260.0,,2026-02-13,134,28,106,36.0,In Stock
119547,2675,,188.0,2026-06-22,421,37,384,94.0,In Stock
93849,16129,17027.0,,2026-03-31,156,94,62,16.0,In Stock
116323,24778,,187.0,2026-04-21,419,68,351,14.0,In Stock
102705,12855,25695.0,,2026-07-25,324,38,286,17.0,In Stock
101625,16610,5290.0,,2026-03-11,43,7,36,53.0,Low Stock
108936,23631,,97.0,2026-06-06,241,54,187,11.0,In Stock
111619,5908,,121.0,2026-07-25,147,94,53,91.0,Low Stock
107546,1969,1857.0,,2026-06-07,377,28,417,12.0,In Stock
112111,25498,21085.0,,2026-01-10,417,15,402,40.0,overstock
95911,23514,25224.0,,2026-03-06,405,27,378,12.0,In Stock
112960,18451,10399.0,,2026-01-01,151,47,104,36.0,In Stock
113745,3371,15818.0,,2026-05-30,58,34,24,98.0,Low Stock
114779,18474,,163.0,2026-03-16,68,25,43,33.0,In Stock
94425,28389,26334.0,,2026-01-29,95,5,90,93.0,Low Stock
101147,4845,,149.0,2026-05-07,466,99,367,32.0,In Stock
115582,11584,4510.0,,2026-01-03,452,3,449,10.0,Overstock
115333,28828,29267.0,,2026-06-27,310,63,247,44.0,In Stock
101734,10050,27311.0,,2026-03-12,58,3,55,100.0,Low Stock
115142,193,15752.0,,2026-03-03,485,59,426,47.0,Overstock
96180,16880,25499.0,,2026-01-23,82,15,67,47.0,In Stock
108737,2537,1429.0,,2026-04-02,215,6,209,84.0,in stock
108205,4457,19815.0,,2026-01-02,397,1,396,89.0,In Stock
115507,999999,26792.0,,2026-02-12,473,59,414,80.0,Overstock
112915,3400,,16.0,2026-06-03,209,66,143,50.0,In Stock
95555,634,27469.0,,2026-02-17,195,14,181,82.0,In Stock
94190,16729,827.0,,2026-03-24,70,1,69,62.0,In Stock
106802,4003,,186.0,2026-05-01,227,44,183,84.0,In Stock
108818,27492,,197.0,2026-07-22,334,39,295,75.0,In Stock
98133,2725,20786.0,,2026-03-01,358,0,358,82.0,In Stock
100698,12078,,194.0,2026-08-13,169,79,90,38.0,In Stock
93740,6441,18550.0,,2026-06-23,364,43,321,47.0,In Stock
116534,8544,5851.0,,2026-03-27,405,37,368,23.0,In Stock
118293,24797,,184.0,2026-03-22,193,40,153,54.0,In Stock
117240,19615,10082.0,,2026-03-06,127,51,76,95.0,Low Stock
109941,6841,6422.0,,2026-01-15,242,30,212,11.0,In Stock
117553,14350,11793.0,,2026-04-23,20,11,9,25.0,Low Stock
113603,4700,25713.0,,2026-01-20,316,70,246,33.0,In Stock
101343,27997,14061.0,,2026-07-07,92,49,43,37.0,In Stock
108329,1360,12777.0,,2026-03-28,280,76,204,60.0,In Stock
111404,8735,19513.0,,2026-04-15,255,98,157,98.0,In Stock
116660,25564,26280.0,,2026-03-05,489,18,471,88.0,Overstock
96551,18251,23661.0,,2026-04-13,473,51,422,46.0,Overstock
96179,15312,27847.0,,2026-08-03,184,77,107,94.0,In Stock
103015,11820,23882.0,,2026-07-16,310,93,238,95.0,In Stock
115434,10081,3586.0,,2026-03-24,27,25,2,82.0,Low Stock
117812,9268,15603.0,,2026-04-23,106,58,48,51.0,Low Stock
92711,19855,9260.0,,2026-06-17,403,71,332,99.0,In Stock
118456,5456,2782.0,,2026-07-10,72,42,30,40.0,Low Stock
104844,25119,8333.0,,2026-04-28,78,43,35,96.0,Low Stock
92685,30078,26112.0,,2026-01-08,9,5,4,36.0,Low Stock
91394,13132,25659.0,,2026-03-31,325,23,302,59.0,unknown
113531,25607,29940.0,,2026-04-16,472,64,408,67.0,Overstock
92227,19356,19309.0,,2026-08-09,396,45,351,60.0,In Stock
92535,3343,2301.0,,2026-07-11,428,49,379,22.0,In Stock
101087,3142,5240.0,,2026-04-16,75,4,71,11.0,In Stock
93337,3466,,111.0,2026-01-21,120,10,110,88.0,In Stock
112245,17384,9616.0,,2026-06-16,385,7,378,85.0,In Stock
108213,26060,27132.0,,2026-06-07,196,43,153,79.0,In Stock
90555,20720,9846.0,,2026-03-09,412,19,393,26.0,In Stock
118232,3196,16632.0,,2026-06-11,399,63,336,76.0,In Stock
99572,11890,27025.0,,2026-05-09,62,35,27,38.0,Low Stock
102884,17959,,198.0,2026-08-15,257,26,231,91.0,In Stock
109634,6205,14159.0,,2026-05-23,262,40,222,12.0,In Stock
95664,26978,2072.0,,2026-07-21,418,89,329,56.0,In Stock
104345,29601,7999.0,,2026-08-10,213,15,198,34.0,In Stock
90908,24993,,86.0,2026-06-06,349,18,331,23.0,In Stock
93900,18060,21947.0,,2026-06-16,318,96,222,57.0,In Stock
108221,26783,6391.0,,2026-07-21,388,68,320,89.0,In Stock
98311,8330,21443.0,,2026-05-28,472,10,462,84.0,Overstock
115158,3367,16276.0,,2026-01-18,476,74,402,75.0,Overstock
93618,18218,,23.0,2026-03-04,297,100,197,79.0,In Stock
103996,10651,7392.0,,2026-04-24,262,97,165,20.0,In Stock
105273,17961,25381.0,,2026-05-07,390,11,379,37.0,In Stock
103207,17284,7988.0,,2026-04-27,13,6,48,87.0,Low Stock
111559,12544,,161.0,2026-03-11,104,56,48,10.0,In Stock
101977,23293,4012.0,,2026-02-08,77,9,68,78.0,Low Stock
114107,8391,,139.0,2026-08-10,93,1,92,37.0,In Stock
103151,16150,,31.0,2026-01-22,225,10,215,61.0,In Stock
108488,23372,23498.0,,2026-05-17,500,3,497,93.0,Overstock
117235,23780,996.0,,2026-07-03,18,7,11,79.0,Low Stock
92728,20908,,73.0,2026-03-19,478,64,414,69.0,Overstock
108343,9246,24282.0,,2026-05-08,291,18,273,68.0,In Stock
118356,12758,28153.0,,2026-05-02,333,88,245,50.0,In Stock
91605,20301,10495.0,,2026-04-02,489,82,407,43.0,Overstock
119158,15838,22454.0,,2026-03-05,42,42,0,60.0,Out of Stock
94565,29749,10581.0,,2026-08-12,81,73,39,85.0,Low Stock
118066,21561,10267.0,,2026-04-16,220,24,196,33.0,In Stock
115106,1742,26599.0,,2026-01-29,228,7,221,35.0,In Stock
116065,14378,5543.0,,2026-06-15,246,50,196,64.0,In Stock
92413,29335,6782.0,,2026-05-29,322,22,300,13.0,In Stock
115410,3514,19553.0,,2026-05-23,165,25,140,38.0,In Stock
114860,9049,,148.0,2026-01-16,237,62,175,39.0,In Stock
108645,27414,10549.0,,2026-06-18,6,1,5,93.0,Low Stock
93275,25465,,188.0,2026-07-08,153,6,147,24.0,In Stock
96021,19969,24591.0,,2026-04-18,26,9,17,76.0,Low Stock
112049,22751,21397.0,,2026-07-31,265,62,203,15.0,In Stock
92426,18219,27008.0,,2026-02-17,330,93,237,37.0,In Stock
118473,12344,12807.0,,2026-04-02,328,17,311,50.0,In Stock
117660,9761,,163.0,2026-02-20,406,0,406,85.0,Overstock
117703,24516,21664.0,,2026-01-25,173,67,106,,In Stock
101769,12950,,85.0,2026-03-01,168,100,68,,In Stock
118796,27347,11169.0,,2026-07-10,383,43,340,28.0,In Stock
117908,10565,5868.0,,2026-07-06,119,49,70,91.0,Low Stock
115991,21993,5003.0,,2026-05-05,225,70,155,35.0,In Stock
99092,7474,20382.0,,2026-06-04,203,85,118,67.0,In Stock
119657,6769,22503.0,,2026-06-25,418,95,323,62.0,In Stock
100264,13428,20961.0,,2026-05-24,40,12,28,60.0,N/A
96778,16506,29777.0,,2026-03-29,11,10,1,52.0,unknown
109228,14624,2613.0,,2026-01-05,104,74,30,57.0,Low Stock
104943,6628,11406.0,,2026-03-01,62,52,10,99.0,Low Stock
119909,1580,29382.0,,2026-07-06,222,71,151,45.0,In Stock
108927,18578,,142.0,2026-01-31,401,80,321,13.0,In Stock
118801,6769,19146.0,,2026-07-10,138,19,119,12.0,In Stock
103913,24712,942.0,,2026-03-03,159,0,159,66.0,In Stock
111734,25368,14686.0,,2026-06-06,118,99,19,34.0,Low Stock
92874,1164,7511.0,,2026-08-11,461,32,429,50.0,Overstock
106404,20279,,180.0,2026-07-29,298,45,253,42.0,In Stock
101145,29698,161.0,,2026-03-24,365,47,318,15.0,In Stock
103720,10705,8864.0,,2026-07-30,326,63,263,92.0,N/A
110845,14042,28968.0,,2026-01-24,312,36,276,57.0,In Stock
93316,20601,12866.0,,2026-01-28,291,48,243,80.0,In Stock
109161,9302,5966.0,,2026-01-29,196,52,144,92.0,In Stock
90607,18840,27685.0,,2026-06-28,309,36,327,60.0,In Stock
104862,25632,2491.0,,2026-04-21,361,1,360,12.0,In Stock
107997,4556,16535.0,,2026-06-12,454,87,367,85.0,In Stock
106350,28146,1539.0,,2026-05-28,197,80,117,21.0,In Stock
109040,5227,22560.0,,2026-05-26,98,45,53,58.0,Low Stock
112791,24615,18768.0,,2026-03-26,368,63,305,41.0,In Stock
102812,2696,14704.0,,2026-08-03,375,79,345,62.0,In Stock
101324,27194,3768.0,,2026-04-13,44,7,37,45.0,N/A
90857,3605,25583.0,,2026-06-18,6,21,1,76.0,Low Stock
91927,13163,13953.0,,2026-07-31,81,25,56,16.0,In Stock
105277,5382,7377.0,,2026-06-04,353,89,264,30.0,In Stock
113756,5046,8809.0,,2026-05-30,340,6,334,28.0,In Stock
117190,4899,15086.0,,2026-07-31,300,96,204,13.0,In Stock
108798,24248,25963.0,,2026-06-20,241,18,223,45.0,In Stock
115701,22003,,7.0,2026-07-09,477,5,472,52.0,Overstock
96805,29127,10425.0,,2026-04-18,123,29,94,21.0,In Stock
98666,23982,4854.0,,2026-07-29,398,25,373,53.0,In Stock
